call id,agent,date,time,topic,answered (Y/N),resolved,speed of answer in seconds,avg talk duration,satisfaction rating
ID2437,Martha,"Friday, 12 February, 2021",09:12:58,Contract related,N,N,,0,
ID2438,Joe,"Friday, 12 February, 2021",09:12:58,Payment related,N,N,,0,
ID2439,Martha,"Friday, 12 February, 2021",10:00:29,Technical Support,Y,Y,101,316,3
ID2440,Diane,"Friday, 12 February, 2021",10:00:29,Technical Support,Y,Y,61,265,1
ID2441,Becky,"Friday, 12 February, 2021",10:13:26,Streaming,Y,Y,35,151,4
ID2442,Joe,"Friday, 12 February, 2021",10:13:26,Contract related,Y,N,55,254,1
ID2443,Martha,"Friday, 12 February, 2021",10:16:19,Admin Support,N,N,,0,
ID2444,Jim,"Friday, 12 February, 2021",10:16:19,Technical Support,N,N,,0,
ID2445,Becky,"Friday, 12 February, 2021",10:24:58,Admin Support,Y,Y,107,230,5
ID2446,Becky,"Friday, 12 February, 2021",10:24:58,Streaming,Y,Y,21,420,5
ID2447,Joe,"Friday, 12 February, 2021",10:26:24,Contract related,Y,Y,79,211,4
ID2448,Diane,"Friday, 12 February, 2021",10:26:24,Payment related,Y,Y,67,137,3
ID2449,Becky,"Friday, 12 February, 2021",10:32:10,Technical Support,Y,Y,32,112,3
ID2450,Becky,"Friday, 12 February, 2021",10:32:10,Contract related,N,N,,0,
ID2451,Martha,"Friday, 12 February, 2021",10:46:34,Contract related,Y,Y,79,285,4
ID2452,Jim,"Friday, 12 February, 2021",10:46:34,Admin Support,Y,Y,117,239,3
ID2453,Dan,"Friday, 12 February, 2021",10:53:46,Technical Support,Y,Y,110,271,4
ID2454,Dan,"Friday, 12 February, 2021",10:53:46,Admin Support,Y,Y,31,32,4
ID2455,Dan,"Friday, 12 February, 2021",11:08:10,Contract related,N,N,,0,
ID2456,Greg,"Friday, 12 February, 2021",11:08:10,Streaming,Y,Y,87,390,4
ID2457,Becky,"Friday, 12 February, 2021",11:26:53,Technical Support,Y,Y,99,415,5
ID2458,Martha,"Friday, 12 February, 2021",11:26:53,Streaming,Y,Y,83,223,4
ID2459,Diane,"Friday, 12 February, 2021",11:54:14,Admin Support,Y,Y,36,373,3
ID2460,Dan,"Friday, 12 February, 2021",11:54:14,Admin Support,Y,Y,67,412,3
ID2461,Stewart,"Friday, 12 February, 2021",12:14:24,Technical Support,Y,Y,91,186,4
ID2462,Dan,"Friday, 12 February, 2021",12:14:24,Technical Support,N,N,,0,
ID2463,Greg,"Friday, 12 February, 2021",12:24:29,Streaming,Y,Y,29,356,3
ID2464,Diane,"Friday, 12 February, 2021",12:24:29,Admin Support,Y,Y,86,252,1
ID2465,Jim,"Friday, 12 February, 2021",12:50:24,Payment related,Y,Y,58,112,5
ID2466,Greg,"Friday, 12 February, 2021",12:50:24,Payment related,Y,Y,57,46,1
ID2467,Jim,"Friday, 12 February, 2021",13:07:41,Streaming,Y,Y,70,288,3
ID2468,Jim,"Friday, 12 February, 2021",13:07:41,Admin Support,N,N,,0,
ID2469,Joe,"Friday, 12 February, 2021",13:24:58,Contract related,Y,Y,77,140,4
ID2470,Dan,"Friday, 12 February, 2021",13:24:58,Contract related,Y,Y,31,316,5
ID2471,Diane,"Friday, 12 February, 2021",13:29:17,Technical Support,Y,Y,43,56,2
ID2472,Jim,"Friday, 12 February, 2021",13:29:17,Technical Support,Y,Y,38,306,4
ID2473,Diane,"Friday, 12 February, 2021",15:53:17,Technical Support,N,N,,0,
ID2474,Diane,"Friday, 12 February, 2021",15:53:17,Contract related,Y,N,83,144,5
ID2475,Jim,"Friday, 12 February, 2021",17:13:55,Admin Support,Y,Y,122,271,5
ID2476,Dan,"Friday, 12 February, 2021",17:13:55,Technical Support,Y,Y,42,408,5
ID2477,Becky,"Friday, 12 February, 2021",17:52:48,Streaming,Y,Y,61,71,4
ID2478,Jim,"Friday, 12 February, 2021",17:52:48,Streaming,Y,N,103,237,3
ID2479,Becky,"Friday, 12 February, 2021",17:52:48,Streaming,Y,Y,110,326,4
ID2480,Diane,"Friday, 12 February, 2021",17:52:48,Streaming,N,N,,0,
ID2481,Martha,"Saturday, 13 February, 2021",09:14:24,Payment related,N,N,,0,
ID2482,Dan,"Saturday, 13 February, 2021",09:14:24,Technical Support,N,N,,0,
ID2483,Martha,"Saturday, 13 February, 2021",09:33:07,Technical Support,Y,Y,88,135,2
ID2484,Jim,"Saturday, 13 February, 2021",09:33:07,Streaming,N,N,,0,
ID2485,Stewart,"Saturday, 13 February, 2021",09:36:00,Technical Support,Y,Y,57,144,5
ID2486,Jim,"Saturday, 13 February, 2021",09:36:00,Payment related,N,N,,0,
ID2487,Becky,"Saturday, 13 February, 2021",09:41:46,Contract related,N,N,,0,
ID2488,Dan,"Saturday, 13 February, 2021",09:41:46,Contract related,Y,Y,37,365,3
ID2489,Greg,"Saturday, 13 February, 2021",09:54:43,Payment related,Y,Y,62,74,2
ID2490,Greg,"Saturday, 13 February, 2021",09:54:43,Streaming,Y,Y,48,87,4
ID2491,Dan,"Saturday, 13 February, 2021",10:10:34,Technical Support,Y,Y,123,192,3
ID2492,Greg,"Saturday, 13 February, 2021",10:10:34,Contract related,Y,Y,83,50,5
ID2493,Joe,"Saturday, 13 February, 2021",10:33:36,Admin Support,Y,Y,23,171,5
ID2494,Dan,"Saturday, 13 February, 2021",10:33:36,Payment related,N,N,,0,
ID2495,Greg,"Saturday, 13 February, 2021",10:45:07,Streaming,Y,N,27,311,3
ID2496,Joe,"Saturday, 13 February, 2021",10:45:07,Admin Support,Y,Y,78,383,5
ID2497,Becky,"Saturday, 13 February, 2021",11:03:50,Streaming,Y,Y,82,312,3
ID2498,Jim,"Saturday, 13 February, 2021",11:03:50,Streaming,Y,Y,50,327,4
ID2499,Diane,"Saturday, 13 February, 2021",11:32:38,Admin Support,Y,Y,90,68,4
ID2500,Joe,"Saturday, 13 February, 2021",11:32:38,Admin Support,Y,Y,89,313,3
ID2501,Martha,"Saturday, 13 February, 2021",12:12:58,Payment related,Y,Y,79,407,1
ID2502,Greg,"Saturday, 13 February, 2021",12:12:58,Contract related,Y,Y,123,402,2
ID2503,Dan,"Saturday, 13 February, 2021",12:25:55,Admin Support,Y,Y,97,152,1
ID2504,Dan,"Saturday, 13 February, 2021",12:25:55,Technical Support,Y,Y,74,357,3
ID2505,Jim,"Saturday, 13 February, 2021",12:27:22,Admin Support,Y,Y,68,190,5
ID2506,Joe,"Saturday, 13 February, 2021",12:27:22,Streaming,Y,Y,100,266,5
ID2507,Jim,"Saturday, 13 February, 2021",12:28:48,Admin Support,N,N,,0,
ID2508,Martha,"Saturday, 13 February, 2021",12:28:48,Contract related,Y,Y,34,269,4
ID2509,Dan,"Saturday, 13 February, 2021",12:47:31,Technical Support,N,N,,0,
ID2510,Greg,"Saturday, 13 February, 2021",12:47:31,Contract related,Y,Y,33,226,1
ID2511,Greg,"Saturday, 13 February, 2021",12:53:17,Contract related,Y,Y,63,313,5
ID2512,Greg,"Saturday, 13 February, 2021",12:53:17,Technical Support,Y,Y,54,178,1
ID2513,Greg,"Saturday, 13 February, 2021",13:13:26,Admin Support,N,N,,0,
ID2514,Greg,"Saturday, 13 February, 2021",13:13:26,Technical Support,Y,Y,91,222,2
ID2515,Becky,"Saturday, 13 February, 2021",13:16:19,Payment related,Y,Y,89,255,4
ID2516,Joe,"Saturday, 13 February, 2021",13:16:19,Payment related,Y,Y,75,279,5
ID2517,Greg,"Saturday, 13 February, 2021",13:30:43,Streaming,Y,Y,54,35,4
ID2518,Stewart,"Saturday, 13 February, 2021",13:30:43,Payment related,Y,Y,43,188,3
ID2519,Stewart,"Saturday, 13 February, 2021",14:28:19,Admin Support,Y,Y,45,413,4
ID2520,Martha,"Saturday, 13 February, 2021",14:28:19,Payment related,Y,Y,79,31,5
ID2521,Joe,"Saturday, 13 February, 2021",14:39:50,Technical Support,Y,Y,27,194,3
ID2522,Diane,"Saturday, 13 February, 2021",14:39:50,Payment related,Y,Y,59,333,3
ID2523,Stewart,"Saturday, 13 February, 2021",15:14:24,Contract related,Y,N,70,52,4
ID2524,Dan,"Saturday, 13 February, 2021",15:14:24,Payment related,Y,N,92,86,5
ID2525,Greg,"Saturday, 13 February, 2021",15:33:07,Technical Support,Y,Y,96,275,2
ID2526,Becky,"Saturday, 13 February, 2021",15:33:07,Streaming,Y,Y,79,310,5
ID2527,Greg,"Saturday, 13 February, 2021",15:57:36,Admin Support,Y,Y,115,65,5
ID2528,Jim,"Saturday, 13 February, 2021",15:57:36,Payment related,Y,Y,71,346,3
ID2529,Martha,"Saturday, 13 February, 2021",16:16:19,Streaming,N,N,,0,
ID2530,Stewart,"Saturday, 13 February, 2021",16:16:19,Payment related,Y,N,124,341,4
ID2531,Diane,"Saturday, 13 February, 2021",16:50:53,Payment related,N,N,,0,
ID2532,Joe,"Saturday, 13 February, 2021",16:50:53,Contract related,Y,Y,35,31,5
ID2533,Dan,"Saturday, 13 February, 2021",17:18:14,Contract related,Y,Y,106,202,3
ID2534,Dan,"Saturday, 13 February, 2021",17:18:14,Contract related,Y,Y,32,213,4
ID2535,Jim,"Sunday, 14 February, 2021",09:07:12,Payment related,Y,Y,119,258,4
ID2536,Greg,"Sunday, 14 February, 2021",09:07:12,Contract related,Y,Y,112,269,2
ID2537,Stewart,"Sunday, 14 February, 2021",09:38:53,Technical Support,Y,Y,49,250,1
ID2538,Stewart,"Sunday, 14 February, 2021",09:38:53,Contract related,N,N,,0,
ID2539,Joe,"Sunday, 14 February, 2021",09:46:05,Admin Support,Y,Y,74,294,3
ID2540,Greg,"Sunday, 14 February, 2021",09:46:05,Streaming,Y,N,117,165,4
ID2541,Jim,"Sunday, 14 February, 2021",09:48:58,Contract related,N,N,,0,
ID2542,Diane,"Sunday, 14 February, 2021",09:48:58,Admin Support,Y,Y,40,411,1
ID2543,Martha,"Sunday, 14 February, 2021",10:24:58,Contract related,Y,Y,87,293,5
ID2544,Martha,"Sunday, 14 February, 2021",10:24:58,Streaming,Y,Y,58,84,4
ID2545,Becky,"Sunday, 14 February, 2021",10:30:43,Technical Support,Y,Y,84,360,4
ID2546,Jim,"Sunday, 14 February, 2021",10:30:43,Payment related,Y,Y,54,137,2
ID2547,Dan,"Sunday, 14 February, 2021",10:52:19,Contract related,Y,Y,13,336,5
ID2548,Diane,"Sunday, 14 February, 2021",10:52:19,Technical Support,N,N,,0,
ID2549,Jim,"Sunday, 14 February, 2021",11:54:14,Technical Support,Y,Y,42,36,4
ID2550,Stewart,"Sunday, 14 February, 2021",11:54:14,Payment related,Y,Y,12,156,1
ID2551,Diane,"Sunday, 14 February, 2021",12:31:41,Admin Support,Y,Y,13,280,3
ID2552,Greg,"Sunday, 14 February, 2021",12:31:41,Contract related,N,N,,0,
ID2553,Diane,"Sunday, 14 February, 2021",12:41:46,Streaming,Y,Y,100,191,5
ID2554,Joe,"Sunday, 14 February, 2021",12:41:46,Payment related,Y,Y,70,70,2
ID2555,Stewart,"Sunday, 14 February, 2021",12:57:36,Streaming,N,N,,0,
ID2556,Jim,"Sunday, 14 February, 2021",12:57:36,Technical Support,N,N,,0,
ID2557,Becky,"Sunday, 14 February, 2021",13:13:26,Technical Support,Y,Y,102,353,4
ID2558,Becky,"Sunday, 14 February, 2021",13:13:26,Technical Support,Y,Y,82,199,3
ID2559,Joe,"Sunday, 14 February, 2021",13:26:24,Streaming,Y,N,24,247,5
ID2560,Stewart,"Sunday, 14 February, 2021",13:26:24,Admin Support,Y,Y,10,99,5
ID2561,Jim,"Sunday, 14 February, 2021",13:46:34,Payment related,N,N,,0,
ID2562,Stewart,"Sunday, 14 February, 2021",13:46:34,Streaming,Y,Y,80,301,1
ID2563,Stewart,"Sunday, 14 February, 2021",13:50:53,Technical Support,Y,Y,63,374,4
ID2564,Greg,"Sunday, 14 February, 2021",13:50:53,Contract related,Y,Y,43,413,4
ID2565,Dan,"Sunday, 14 February, 2021",14:21:07,Payment related,N,N,,0,
ID2566,Diane,"Sunday, 14 February, 2021",14:21:07,Payment related,Y,Y,87,122,4
ID2567,Joe,"Sunday, 14 February, 2021",14:24:00,Technical Support,Y,Y,125,364,4
ID2568,Stewart,"Sunday, 14 February, 2021",14:24:00,Payment related,Y,Y,56,232,1
ID2569,Greg,"Sunday, 14 February, 2021",14:49:55,Payment related,Y,Y,88,226,3
ID2570,Jim,"Sunday, 14 February, 2021",14:49:55,Payment related,Y,Y,45,77,4
ID2571,Dan,"Sunday, 14 February, 2021",14:51:22,Technical Support,Y,Y,24,121,4
ID2572,Jim,"Sunday, 14 February, 2021",14:51:22,Contract related,Y,Y,23,252,5
ID2573,Becky,"Sunday, 14 February, 2021",15:34:34,Payment related,Y,Y,66,407,5
ID2574,Martha,"Sunday, 14 February, 2021",15:34:34,Admin Support,N,N,,0,
ID2575,Joe,"Sunday, 14 February, 2021",16:27:50,Streaming,Y,Y,67,95,4
ID2576,Becky,"Sunday, 14 February, 2021",16:27:50,Technical Support,Y,Y,39,314,1
ID2577,Becky,"Sunday, 14 February, 2021",16:37:55,Streaming,Y,Y,70,39,1
ID2578,Jim,"Sunday, 14 February, 2021",16:37:55,Admin Support,Y,Y,40,399,5
ID2579,Stewart,"Sunday, 14 February, 2021",16:37:55,Contract related,N,N,,0,
ID2580,Martha,"Sunday, 14 February, 2021",16:37:55,Admin Support,Y,Y,28,386,3
ID2581,Joe,"Sunday, 14 February, 2021",16:50:53,Technical Support,Y,Y,107,219,2
ID2582,Stewart,"Sunday, 14 February, 2021",16:50:53,Payment related,Y,Y,62,282,4
ID2583,Diane,"Sunday, 14 February, 2021",16:53:46,Technical Support,Y,Y,80,260,4
ID2584,Stewart,"Sunday, 14 February, 2021",16:53:46,Contract related,Y,Y,63,186,3
ID2585,Becky,"Sunday, 14 February, 2021",17:09:36,Technical Support,Y,Y,36,318,3
ID2586,Dan,"Sunday, 14 February, 2021",17:09:36,Contract related,Y,Y,64,125,3
ID2587,Greg,"Sunday, 14 February, 2021",17:09:36,Contract related,Y,Y,110,343,3
ID2588,Jim,"Sunday, 14 February, 2021",17:09:36,Admin Support,Y,Y,43,382,3
ID2589,Jim,"Sunday, 14 February, 2021",17:11:02,Technical Support,Y,Y,76,284,5
ID2590,Joe,"Sunday, 14 February, 2021",17:11:02,Technical Support,Y,Y,45,149,2
ID2591,Martha,"Sunday, 14 February, 2021",17:36:58,Streaming,Y,N,109,72,3
ID2592,Joe,"Sunday, 14 February, 2021",17:36:58,Streaming,Y,Y,68,414,4
ID2593,Greg,"Sunday, 14 February, 2021",17:42:43,Contract related,Y,N,99,414,1
ID2594,Dan,"Sunday, 14 February, 2021",17:42:43,Contract related,Y,Y,27,245,4
ID2595,Greg,"Monday, 15 February, 2021",09:00:00,Streaming,Y,Y,14,58,3
ID2596,Greg,"Monday, 15 February, 2021",09:00:00,Admin Support,Y,Y,81,261,3
ID2597,Dan,"Monday, 15 February, 2021",09:33:07,Admin Support,Y,Y,24,187,3
ID2598,Dan,"Monday, 15 February, 2021",09:33:07,Contract related,Y,Y,13,348,1
ID2599,Becky,"Monday, 15 February, 2021",10:01:55,Technical Support,Y,Y,89,53,1
ID2600,Becky,"Monday, 15 February, 2021",10:01:55,Streaming,Y,Y,103,357,4
ID2601,Jim,"Monday, 15 February, 2021",10:01:55,Payment related,Y,Y,103,228,3
ID2602,Greg,"Monday, 15 February, 2021",10:01:55,Payment related,N,N,,0,
ID2603,Stewart,"Monday, 15 February, 2021",10:20:38,Contract related,Y,N,59,211,3
ID2604,Joe,"Monday, 15 February, 2021",10:20:38,Payment related,Y,Y,113,98,3
ID2605,Diane,"Monday, 15 February, 2021",11:12:29,Contract related,Y,Y,69,112,2
ID2606,Diane,"Monday, 15 February, 2021",11:12:29,Technical Support,Y,Y,69,111,2
ID2607,Becky,"Monday, 15 February, 2021",11:34:05,Technical Support,Y,N,11,307,4
ID2608,Dan,"Monday, 15 February, 2021",11:34:05,Contract related,Y,Y,75,251,2
ID2609,Jim,"Monday, 15 February, 2021",11:41:17,Technical Support,Y,N,24,152,5
ID2610,Becky,"Monday, 15 February, 2021",11:41:17,Admin Support,Y,Y,124,368,3
ID2611,Greg,"Monday, 15 February, 2021",11:45:36,Admin Support,Y,Y,32,154,5
ID2612,Stewart,"Monday, 15 February, 2021",11:45:36,Admin Support,Y,Y,105,394,5
ID2613,Becky,"Monday, 15 February, 2021",11:48:29,Technical Support,N,N,,0,
ID2614,Jim,"Monday, 15 February, 2021",11:48:29,Payment related,Y,Y,94,63,4
ID2615,Joe,"Monday, 15 February, 2021",12:07:12,Contract related,Y,Y,107,136,4
ID2616,Diane,"Monday, 15 February, 2021",12:07:12,Admin Support,Y,Y,79,333,5
ID2617,Dan,"Monday, 15 February, 2021",12:21:36,Contract related,N,N,,0,
ID2618,Becky,"Monday, 15 February, 2021",12:21:36,Admin Support,Y,Y,59,125,4
ID2619,Dan,"Monday, 15 February, 2021",12:38:53,Technical Support,Y,N,117,294,3
ID2620,Martha,"Monday, 15 February, 2021",12:38:53,Streaming,Y,Y,37,111,3
ID2621,Dan,"Monday, 15 February, 2021",13:00:29,Admin Support,Y,Y,94,320,4
ID2622,Becky,"Monday, 15 February, 2021",13:00:29,Technical Support,Y,Y,120,165,1
ID2623,Jim,"Monday, 15 February, 2021",13:26:24,Contract related,N,N,,0,
ID2624,Martha,"Monday, 15 February, 2021",13:26:24,Streaming,Y,Y,50,407,2
ID2625,Becky,"Monday, 15 February, 2021",13:39:22,Payment related,Y,Y,47,148,5
ID2626,Stewart,"Monday, 15 February, 2021",13:39:22,Streaming,N,N,,0,
ID2627,Dan,"Monday, 15 February, 2021",13:42:14,Admin Support,Y,Y,118,173,5
ID2628,Becky,"Monday, 15 February, 2021",13:42:14,Admin Support,N,N,,0,
ID2629,Greg,"Monday, 15 February, 2021",14:28:19,Technical Support,N,N,,0,
ID2630,Jim,"Monday, 15 February, 2021",14:28:19,Technical Support,Y,Y,14,73,5
ID2631,Dan,"Monday, 15 February, 2021",14:29:46,Technical Support,Y,Y,88,69,3
ID2632,Joe,"Monday, 15 February, 2021",14:29:46,Streaming,Y,Y,124,52,4
ID2633,Diane,"Monday, 15 February, 2021",14:44:10,Payment related,Y,Y,18,48,5
ID2634,Dan,"Monday, 15 February, 2021",14:44:10,Admin Support,Y,Y,22,125,3
ID2635,Jim,"Monday, 15 February, 2021",14:51:22,Technical Support,N,N,,0,
ID2636,Becky,"Monday, 15 February, 2021",14:51:22,Streaming,Y,Y,94,378,5
ID2637,Becky,"Monday, 15 February, 2021",14:57:07,Technical Support,Y,N,54,216,3
ID2638,Greg,"Monday, 15 February, 2021",14:57:07,Contract related,Y,N,44,197,5
ID2639,Greg,"Monday, 15 February, 2021",15:46:05,Admin Support,Y,Y,28,263,3
ID2640,Jim,"Monday, 15 February, 2021",15:46:05,Payment related,Y,Y,103,192,3
ID2641,Joe,"Monday, 15 February, 2021",15:47:31,Technical Support,Y,Y,25,47,4
ID2642,Becky,"Monday, 15 February, 2021",15:47:31,Streaming,N,N,,0,
ID2643,Jim,"Monday, 15 February, 2021",16:01:55,Streaming,Y,Y,84,250,3
ID2644,Dan,"Monday, 15 February, 2021",16:01:55,Streaming,Y,Y,36,237,4
ID2645,Becky,"Monday, 15 February, 2021",17:11:02,Payment related,N,N,,0,
ID2646,Stewart,"Monday, 15 February, 2021",17:11:02,Payment related,Y,Y,42,221,4
ID2647,Dan,"Monday, 15 February, 2021",17:18:14,Streaming,Y,Y,124,231,3
ID2648,Stewart,"Monday, 15 February, 2021",17:18:14,Technical Support,Y,Y,99,220,5
ID2649,Diane,"Monday, 15 February, 2021",17:19:41,Streaming,Y,Y,124,263,5
ID2650,Greg,"Monday, 15 February, 2021",17:19:41,Admin Support,Y,Y,55,385,5
ID2651,Dan,"Monday, 15 February, 2021",17:45:36,Admin Support,N,N,,0,
ID2652,Jim,"Monday, 15 February, 2021",17:45:36,Payment related,N,N,,0,
ID2653,Greg,"Tuesday, 16 February, 2021",09:07:12,Admin Support,Y,Y,64,306,2
ID2654,Diane,"Tuesday, 16 February, 2021",09:07:12,Technical Support,Y,Y,82,294,2
ID2655,Diane,"Tuesday, 16 February, 2021",10:04:48,Streaming,Y,Y,50,199,4
ID2656,Stewart,"Tuesday, 16 February, 2021",10:04:48,Contract related,Y,Y,100,222,4
ID2657,Jim,"Tuesday, 16 February, 2021",10:23:31,Admin Support,Y,Y,26,414,3
ID2658,Dan,"Tuesday, 16 February, 2021",10:23:31,Payment related,Y,Y,75,254,2
ID2659,Greg,"Tuesday, 16 February, 2021",10:30:43,Technical Support,Y,Y,26,388,3
ID2660,Dan,"Tuesday, 16 February, 2021",10:30:43,Payment related,Y,Y,21,308,3
ID2661,Stewart,"Tuesday, 16 February, 2021",10:30:43,Admin Support,Y,Y,53,31,1
ID2662,Greg,"Tuesday, 16 February, 2021",10:30:43,Streaming,Y,Y,109,157,3
ID2663,Becky,"Tuesday, 16 February, 2021",11:06:43,Streaming,Y,Y,108,364,3
ID2664,Stewart,"Tuesday, 16 February, 2021",11:06:43,Contract related,Y,Y,58,316,5
ID2665,Stewart,"Tuesday, 16 February, 2021",11:12:29,Payment related,Y,Y,14,351,5
ID2666,Martha,"Tuesday, 16 February, 2021",11:12:29,Contract related,Y,Y,74,331,4
ID2667,Jim,"Tuesday, 16 February, 2021",11:18:14,Contract related,N,N,,0,
ID2668,Jim,"Tuesday, 16 February, 2021",11:18:14,Streaming,Y,Y,54,166,5
ID2669,Greg,"Tuesday, 16 February, 2021",11:26:53,Streaming,Y,Y,18,223,4
ID2670,Joe,"Tuesday, 16 February, 2021",11:26:53,Payment related,Y,Y,39,373,3
ID2671,Martha,"Tuesday, 16 February, 2021",12:10:05,Payment related,Y,Y,31,197,1
ID2672,Diane,"Tuesday, 16 February, 2021",12:10:05,Technical Support,Y,Y,118,300,3
ID2673,Diane,"Tuesday, 16 February, 2021",12:50:24,Payment related,N,N,,0,
ID2674,Joe,"Tuesday, 16 February, 2021",12:50:24,Contract related,Y,Y,118,358,3
ID2675,Jim,"Tuesday, 16 February, 2021",13:03:22,Payment related,Y,Y,69,217,4
ID2676,Greg,"Tuesday, 16 February, 2021",13:03:22,Payment related,Y,Y,125,381,5
ID2677,Dan,"Tuesday, 16 February, 2021",14:26:53,Streaming,Y,N,47,161,3
ID2678,Joe,"Tuesday, 16 February, 2021",14:26:53,Payment related,Y,Y,53,64,1
ID2679,Diane,"Tuesday, 16 February, 2021",14:48:29,Streaming,Y,N,55,277,2
ID2680,Martha,"Tuesday, 16 February, 2021",14:48:29,Admin Support,Y,Y,91,330,2
ID2681,Joe,"Tuesday, 16 February, 2021",14:54:14,Technical Support,Y,Y,37,323,3
ID2682,Jim,"Tuesday, 16 February, 2021",14:54:14,Admin Support,Y,Y,118,293,4
ID2683,Dan,"Tuesday, 16 February, 2021",15:07:12,Technical Support,Y,Y,37,336,5
ID2684,Becky,"Tuesday, 16 February, 2021",15:07:12,Admin Support,Y,Y,124,244,4
ID2685,Greg,"Tuesday, 16 February, 2021",15:20:10,Technical Support,Y,Y,105,95,4
ID2686,Diane,"Tuesday, 16 February, 2021",15:20:10,Admin Support,N,N,,0,
ID2687,Greg,"Tuesday, 16 February, 2021",15:34:34,Technical Support,Y,Y,36,207,1
ID2688,Martha,"Tuesday, 16 February, 2021",15:34:34,Streaming,Y,Y,87,412,4
ID2689,Becky,"Tuesday, 16 February, 2021",16:04:48,Technical Support,Y,Y,98,302,4
ID2690,Dan,"Tuesday, 16 February, 2021",16:04:48,Admin Support,N,N,,0,
ID2691,Joe,"Tuesday, 16 February, 2021",16:14:53,Payment related,Y,Y,37,171,3
ID2692,Jim,"Tuesday, 16 February, 2021",16:14:53,Streaming,Y,Y,65,288,1
ID2693,Diane,"Tuesday, 16 February, 2021",16:24:58,Contract related,Y,Y,117,387,3
ID2694,Dan,"Tuesday, 16 February, 2021",16:24:58,Streaming,Y,Y,70,102,4
ID2695,Greg,"Tuesday, 16 February, 2021",16:29:17,Streaming,N,N,,0,
ID2696,Becky,"Tuesday, 16 February, 2021",16:29:17,Streaming,Y,Y,30,333,3
ID2697,Becky,"Tuesday, 16 February, 2021",16:32:10,Technical Support,N,N,,0,
ID2698,Jim,"Tuesday, 16 February, 2021",16:32:10,Technical Support,Y,N,53,279,3
ID2699,Becky,"Tuesday, 16 February, 2021",17:12:29,Streaming,Y,Y,69,311,4
ID2700,Stewart,"Tuesday, 16 February, 2021",17:12:29,Contract related,Y,Y,109,250,1
ID2701,Dan,"Tuesday, 16 February, 2021",17:28:19,Technical Support,Y,Y,17,42,5
ID2702,Martha,"Tuesday, 16 February, 2021",17:28:19,Streaming,Y,Y,109,292,4
ID2703,Greg,"Tuesday, 16 February, 2021",17:31:12,Contract related,Y,Y,50,346,5
ID2704,Becky,"Tuesday, 16 February, 2021",17:31:12,Admin Support,Y,N,22,211,3
ID2705,Diane,"Tuesday, 16 February, 2021",17:45:36,Contract related,Y,Y,100,155,4
ID2706,Stewart,"Tuesday, 16 February, 2021",17:45:36,Streaming,Y,Y,101,315,3
ID2707,Becky,"Tuesday, 16 February, 2021",17:52:48,Payment related,Y,Y,15,169,3
ID2708,Diane,"Tuesday, 16 February, 2021",17:52:48,Contract related,Y,Y,59,269,5
ID2709,Stewart,"Wednesday, 17 February, 2021",09:01:26,Contract related,Y,Y,93,195,3
ID2710,Becky,"Wednesday, 17 February, 2021",09:01:26,Payment related,Y,Y,81,385,4
ID2711,Jim,"Wednesday, 17 February, 2021",09:17:17,Admin Support,Y,Y,20,131,1
ID2712,Greg,"Wednesday, 17 February, 2021",09:17:17,Contract related,Y,Y,47,35,3
ID2713,Diane,"Wednesday, 17 February, 2021",09:23:02,Admin Support,Y,N,17,182,1
ID2714,Stewart,"Wednesday, 17 February, 2021",09:23:02,Payment related,Y,N,15,64,3
ID2715,Diane,"Wednesday, 17 February, 2021",09:34:34,Technical Support,Y,Y,94,370,5
ID2716,Martha,"Wednesday, 17 February, 2021",09:34:34,Technical Support,Y,Y,10,135,5
ID2717,Joe,"Wednesday, 17 February, 2021",09:53:17,Admin Support,Y,Y,96,252,3
ID2718,Joe,"Wednesday, 17 February, 2021",09:53:17,Admin Support,Y,Y,32,101,4
ID2719,Becky,"Wednesday, 17 February, 2021",09:59:02,Streaming,Y,Y,36,302,1
ID2720,Martha,"Wednesday, 17 February, 2021",09:59:02,Streaming,Y,Y,50,102,5
ID2721,Stewart,"Wednesday, 17 February, 2021",10:03:22,Payment related,N,N,,0,
ID2722,Martha,"Wednesday, 17 February, 2021",10:03:22,Payment related,Y,Y,89,33,2
ID2723,Diane,"Wednesday, 17 February, 2021",10:36:29,Contract related,N,N,,0,
ID2724,Joe,"Wednesday, 17 February, 2021",10:36:29,Admin Support,Y,Y,114,347,5
ID2725,Martha,"Wednesday, 17 February, 2021",10:43:41,Streaming,Y,Y,44,391,5
ID2726,Joe,"Wednesday, 17 February, 2021",10:43:41,Admin Support,Y,Y,100,366,5
ID2727,Jim,"Wednesday, 17 February, 2021",11:24:00,Payment related,N,N,,0,
ID2728,Jim,"Wednesday, 17 February, 2021",11:24:00,Contract related,Y,Y,70,49,4
ID2729,Martha,"Wednesday, 17 February, 2021",11:24:00,Contract related,Y,Y,16,243,4
ID2730,Becky,"Wednesday, 17 February, 2021",11:24:00,Admin Support,Y,Y,49,64,4
ID2731,Joe,"Wednesday, 17 February, 2021",11:28:19,Streaming,Y,Y,96,348,4
ID2732,Greg,"Wednesday, 17 February, 2021",11:28:19,Admin Support,Y,Y,85,336,4
ID2733,Martha,"Wednesday, 17 February, 2021",11:42:43,Contract related,Y,Y,65,329,2
ID2734,Martha,"Wednesday, 17 February, 2021",11:42:43,Payment related,Y,Y,67,30,4
